"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","TOBS"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-10","0.00",,"30","34","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-11","0.00",,"27","31","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-12","0.00",,"32","43","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-13","0.00",,"32","44","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-14","0.00",,"39","55","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-15","0.34",,"50","59","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-16","0.07",,"38","50","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-17","0.00",,"29","36","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-18","0.00",,"28","39","17",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-19","0.16",,"38","43","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-20","0.24",,"44","46","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-21","0.00",,"45","48","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-22","0.00",,"42","56","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-23","0.00",,"48","65","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-24","0.03",,"51","67","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-25","0.00",,"55","65","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-26","0.00",,"48","60","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-27","0.13",,"42","54","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-28","0.00",,"40","52","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-29","0.00",,"42","49","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-30","0.00",,"43","54","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03-31","0.00",,"44","61","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-01","0.00",,"45","64","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-02","0.03",,"52","56","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-03","0.00",,"53","59","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-04","0.04",,"38","49","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-05","0.00",,"37","53","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-06","0.00",,"43","57","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-07","0.28",,"39","51","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-08","0.09",,"35","40","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-09","0.00",,"38","52","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-10","0.00",,"34","45","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-11","0.11",,"33","39","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-12","0.00",,"37","48","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-13","0.00",,"38","53","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-14","0.00",,"52","73","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-15","0.00",,"59","77","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-16","0.00",,"52","61","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-17","0.00",,"47","51","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-18","0.00",,"52","61","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-19","0.05",,"49","57","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-20","1.78",,"51","54","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-21","0.11",,"46","51","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-22","0.00",,"50","62","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-23","0.00",,"49","65","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-24","0.00",,"55","66","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-25","0.00",,"51","63","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-26","0.00",,"50","65","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-27","0.00",,"47","60","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-28","0.00",,"47","65","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-29","0.00",,"52","71","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04-30","0.00",,"50","67","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-01","0.57",,"48","58","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-02","0.00",,"51","68","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-03","0.00",,"54","71","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-04","0.00",,"64","80","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-05","0.00",,"68","82","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-06","0.00",,"71","85","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-07","0.03",,"74","85","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-08","0.00",,"76","86","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-10","0.00",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-11","0.15",,"56","65","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-12","0.20",,"70","83","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-13","0.00",,"62","73","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-14","0.00",,"47","58","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-15","0.00",,"48","64","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-16","0.24",,"46","56","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-17","0.01",,"59","72","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-18","1.63",,"60","71","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-19","0.10",,"47","50","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-20","0.00",,"56","66","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-21","0.00",,"58","67","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-22","0.09",,"58","69","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-23","0.10",,"64","74","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-24","0.00",,"65","79","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-25","0.00",,"57","69","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-26","0.00",,"55","72","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-27","0.02",,"60","63","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-28","0.73",,"57","62","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-29","0.01",,"59","70","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-30","0.00",,"60","74","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05-31","0.27",,"72","83","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-01","0.00",,"73","85","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-02","0.00",,"65","77","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-03","0.00",,"53","63","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-04","0.00",,"54","66","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-05","0.80",,"54","58","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-06","0.00",,"59","72","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-07","0.00",,"65","76","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-08","0.01",,"72","83","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-09","0.00",,"74","87","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-10","0.00",,"74","89","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-11","0.46",,"77","83","70",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-12","0.09",,"66","71","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-13","0.78",,"73","83","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-14","0.24",,"76","86","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-15","0.01",,"69","74","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-16","0.00",,"73","84","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-17","0.00",,"68","74","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-18","0.32",,"62","70","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-19","0.00",,"63","79","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-20","0.42",,"66","80","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-21","0.26",,"71","81","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-22","0.01",,"69","79","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-23","0.00",,"66","80","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-24","0.18",,"74","82","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-25","0.03",,"74","83","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-26","0.01",,"71","82","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-27","0.00",,"66","77","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-28","0.00",,"62","75","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-29","0.00",,"64","74","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06-30","0.00",,"63","78","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-01","0.00",,"66","82","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-02","0.01",,"70","84","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-03","0.00",,"74","80","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-04","0.00",,"72","82","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-05","0.00",,"71","81","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-06","0.01",,"68","77","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-07","0.00",,"65","75","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-08","0.00",,"62","72","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-09","0.27",,"73","84","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-10","1.07",,"69","77","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-11","0.00",,"68","79","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-12","0.00",,"63","77","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-13","0.00",,"67","82","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-14","0.62",,"72","83","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-15","0.00",,"69","76","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-16","0.00",,"69","76","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-17","0.00",,"73","85","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-18","0.00",,"65","72","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-19","0.00",,"64","74","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-20","0.00",,"63","76","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-21","0.00",,"64","74","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-22","0.00",,"60","72","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-23","0.00",,"63","72","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-24","0.00",,"63","78","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-25","0.00",,"66","83","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-26","0.00",,"70","83","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-27","0.01",,"73","86","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-28","0.68",,"73","81","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-29","0.25",,"70","74","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-30","0.90",,"73","78","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07-31","0.16",,"74","81","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-01","0.11",,"71","78","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-02","1.02",,"72","82","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-03","0.00",,"63","72","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-04","0.00",,"63","77","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-05","0.74",,"65","79","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-06","0.84",,"73","85","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-07","0.01",,"73","83","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-08","0.12",,"74","83","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-09","0.01",,"78","86","69",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-10","0.00",,"70","79","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-11","0.00",,"67","79","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-12","0.00",,"66","80","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-14","0.00",,"73","83","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-15","0.05",,"75","89","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-16","0.00",,"66","76","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-17","0.51",,"61","64","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-18","0.00",,"69","76","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-19","0.00",,"60","71","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-20","0.00",,"58","72","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-21","0.01",,"60","72","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-22","0.03",,"64","79","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-23","0.56",,"73","82","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-24","0.00",,"68","81","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-25","0.00",,"66","81","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-26","0.67",,"72","81","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-27","0.00",,"70","79","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-28","0.00",,"72","80","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-29","0.01",,"73","83","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-30","0.00",,"76","83","68",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08-31","0.00",,"76","86","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-01","0.01",,"75","88","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-02","0.00",,"76","85","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-03","0.00",,"76","87","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-04","0.02",,"62","71","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-05","0.00",,"57","66","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-06","0.00",,"60","72","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-07","0.00",,"63","81","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-08","0.00",,"73","83","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-09","0.00",,"72","79","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-10","1.31",,"70","76","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-11","0.94",,"73","81","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-12","0.10",,"65","75","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-13","0.00",,"58","72","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-14","0.44",,"54","61","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-15","0.00",,"55","62","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-16","0.00",,"53","63","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-17","0.00",,"59","75","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-18","0.01",,"61","78","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-19","0.00",,"66","81","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-20","0.09",,"66","79","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-21","0.00",,"51","62","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-22","0.01",,"52","64","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-23","0.32",,"68","78","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-24","0.04",,"52","58","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-25","0.00",,"46","53","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-26","0.00",,"50","64","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-27","0.04",,"57","73","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-28","0.00",,"47","58","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-29","0.00",,"51","67","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09-30","0.00",,"54","73","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-01","0.00",,"59","76","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-02","0.00",,"68","78","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-03","0.01",,"63","73","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-04","1.26",,"54","64","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-05","0.36",,"49","53","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-06","0.05",,"45","55","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-07","0.03",,"41","50","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-08","0.00",,"41","45","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-09","0.00",,"45","53","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-10","0.00",,"48","63","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-11","0.00",,"51","68","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-12","0.00",,"50","70","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-13","0.00",,"60","74","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-14","0.00",,"61","76","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-15","0.24",,"57","66","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-16","0.00",,"56","58","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-17","0.01",,"56","64","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-18","0.01",,"54","66","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-19","0.00",,"53","68","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-20","0.00",,"56","73","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-21","0.00",,"56","70","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-22","0.00",,"56","66","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-23","0.17",,"53","65","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-24","0.62",,"63","68","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-25","0.00",,"62","66","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-26","0.00",,"62","65","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-27","0.01",,"63","75","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-28","0.01",,"45","54","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-29","0.00",,"41","57","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-30","0.00",,"45","62","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10-31","0.00",,"45","64","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-01","0.00",,"48","64","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-02","0.00",,"55","68","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-03","0.00",,"54","65","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-04","0.00",,"41","53","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-05","0.00",,"42","56","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-06","0.01",,"42","55","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-07","0.21",,"51","56","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-08","0.04",,"51","57","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-09","0.25",,"57","65","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-10","0.00",,"44","48","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-11","0.00",,"43","50","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-12","0.00",,"42","45","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-13","0.19",,"40","47","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-14","0.02",,"35","38","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-15","0.01",,"34","39","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-16","0.00",,"38","46","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-17","0.01",,"34","37","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-18","0.00",,"31","32","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-19","0.00",,"34","39","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-20","0.01",,"31","36","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-21","0.00",,"24","29","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-22","0.00",,"20","29","10",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-23","0.00",,"21","30","11",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11-24","0.00",,"27","39","14",
